Marker,P_Value,Is_QTL,Bonferroni_Significant,BH_FDR_Significant,Permutation_Significant
6566,0.3426810184371034,False,False,False,False
6567,0.020538314028828997,False,False,False,False
6568,0.005850022673607236,False,False,False,False
6569,0.1383253388717589,False,False,False,False
6570,0.1969798253189875,False,False,False,False
6571,0.9806402751425881,False,False,False,False
6572,0.008880193266448844,False,False,False,False
6573,0.6310654428718875,False,False,False,False
6574,0.21133979326197827,False,False,False,False
6575,0.55218492855933,False,False,False,False
6576,0.39596730309036865,False,False,False,False
6577,0.14128926708710055,False,False,False,False
6578,0.8688016891935535,False,False,False,False
6579,0.0950957482299346,False,False,False,False
6580,0.254027726153189,False,False,False,False
6581,0.19695954262002624,False,False,False,False
6582,0.1653051475375229,False,False,False,False
6583,0.5902132743446247,False,False,False,False
6584,0.24420500076588825,False,False,False,False
6585,0.0045001249396591225,False,False,False,False
6586,0.6400726695930785,False,False,False,False
6587,0.7743359011830512,False,False,False,False
6588,0.23582622695141675,False,False,False,False
6589,0.03841693576904459,False,False,False,False
6590,0.6980967083494118,False,False,False,False
6591,0.8381670341093962,False,False,False,False
6592,0.3330941610106378,False,False,False,False
6593,0.9529991327679814,False,False,False,False
6594,0.37124052994143464,False,False,False,False
6595,0.2745702434609182,False,False,False,False
6596,0.9676360731796007,False,False,False,False
6597,0.35775256191282434,False,False,False,False
6598,0.3422484259735036,False,False,False,False
6599,0.4772204109543595,False,False,False,False
6600,0.5214871128191862,False,False,False,False
6601,0.28486469044389007,False,False,False,False
6602,0.9295989720071713,False,False,False,False
6603,0.1189103480339605,False,False,False,False
6604,0.37902976666143584,False,False,False,False
6605,0.9584995530241278,False,False,False,False
6606,0.4429140631136037,False,False,False,False
6607,0.15990719972617584,False,False,False,False
6608,0.12240884773046701,False,False,False,False
6609,0.6795270092089578,False,False,False,False
6610,0.3553598703559985,False,False,False,False
6611,0.26660570704917763,False,False,False,False
6612,0.5440980914823108,False,False,False,False
6613,0.3035825052326585,False,False,False,False
6614,0.2883281039302441,False,False,False,False
6615,0.8369503623191604,False,False,False,False
6616,0.8009638536416762,False,False,False,False
6617,0.1750049622898383,False,False,False,False
6618,0.21249560522202005,False,False,False,False
6619,0.8863348239330235,False,False,False,False
6620,0.48055989079891825,False,False,False,False
6621,0.8561950631484166,False,False,False,False
6622,0.9699318830498087,False,False,False,False
6623,0.9583528131504183,False,False,False,False
6624,0.3683441642063441,False,False,False,False
6625,0.09639348747004439,False,False,False,False
6626,0.1612717790336018,False,False,False,False
6627,0.29231154342999166,False,False,False,False
6628,0.45275087427085714,False,False,False,False
6629,0.24248285302833272,False,False,False,False
6630,0.46524733563382914,False,False,False,False
6631,0.010106644431258527,False,False,False,False
6632,0.6324462346907863,False,False,False,False
6633,0.0668257547014629,False,False,False,False
6634,0.45912361706354743,False,False,False,False
6635,0.05993777660037991,False,False,False,False
6636,0.927847901827814,False,False,False,False
6637,0.18678959555711516,False,False,False,False
6638,0.6394944354905275,False,False,False,False
6639,0.8724849031545734,False,False,False,False
6640,0.34862642335951877,False,False,False,False
6641,0.12378733111713769,False,False,False,False
6642,0.16342928813683655,False,False,False,False
6643,0.5724309422478921,False,False,False,False
6644,0.8627268132629347,False,False,False,False
6645,0.20993431309359467,False,False,False,False
6646,0.528601883689979,False,False,False,False
6647,0.4483028697585574,False,False,False,False
6648,0.6599862442371142,False,False,False,False
6649,0.41223064968769685,False,False,False,False
6650,0.9168484076291957,False,False,False,False
6651,0.5003156144194704,False,False,False,False
6652,0.6522576064658554,False,False,False,False
6653,0.9258584586026879,False,False,False,False
6654,0.959681219174127,False,False,False,False
6655,0.7779405987585303,False,False,False,False
6656,0.47986340055106513,False,False,False,False
6657,0.11069488330549448,False,False,False,False
6658,0.5496338106932469,False,False,False,False
6659,0.10028739849525026,False,False,False,False
6660,0.09262780874197363,False,False,False,False
6661,0.6931771194590108,False,False,False,False
6662,0.6573339617683736,False,False,False,False
6663,0.21609053833719338,False,False,False,False
6664,0.3017854337456115,False,False,False,False
6665,0.3470309593035903,False,False,False,False
6666,0.6929317485578024,False,False,False,False
6667,0.356692799655421,False,False,False,False
6668,0.17726707761694815,False,False,False,False
6669,0.03328156987965081,False,False,False,False
6670,0.294755193202763,False,False,False,False
6671,0.4148520055261652,False,False,False,False
6672,0.3714716901680335,False,False,False,False
6673,0.8218704628987004,False,False,False,False
6674,0.1606227748095368,False,False,False,False
6675,0.1879035790364767,False,False,False,False
6676,0.1855241896319073,False,False,False,False
6677,0.9866259175249644,False,False,False,False
6678,0.2100691470594046,False,False,False,False
6679,0.1029313237952636,False,False,False,False
6680,0.18771592244975877,False,False,False,False
6681,0.8355130374309944,False,False,False,False
6682,0.9512799476066175,False,False,False,False
6683,0.6065321004079447,False,False,False,False
6684,0.9183962113902998,False,False,False,False
6685,0.33288262541404656,False,False,False,False
6686,0.4144138624248819,False,False,False,False
6687,0.9529751615601034,False,False,False,False
6688,0.006995941809373019,False,False,False,False
6689,0.4250817675141312,False,False,False,False
6690,0.6625295943661998,False,False,False,False
6691,0.7323191155153514,False,False,False,False
6692,0.3621225308474483,False,False,False,False
6693,0.08477474277224473,False,False,False,False
6694,0.5395274352616787,False,False,False,False
6695,0.9099371729174613,False,False,False,False
6696,0.9076959035384226,False,False,False,False
6697,0.04297512564689887,False,False,False,False
6698,0.5303450176108518,False,False,False,False
6699,0.47742508525846183,False,False,False,False
6700,0.7664495812234184,False,False,False,False
6701,0.1790475491477329,False,False,False,False
6702,0.5945862193028131,False,False,False,False
6703,0.6779428018639403,False,False,False,False
6704,0.24406277879319038,False,False,False,False
6705,0.8426546217181962,False,False,False,False
6706,0.27092039338631246,False,False,False,False
6707,0.9555278684226207,False,False,False,False
6708,0.5945676088908644,False,False,False,False
6709,0.8965623399203079,False,False,False,False
6710,0.3017648666969308,False,False,False,False
6711,0.3945700102883103,False,False,False,False
6712,0.9615408704921987,False,False,False,False
6713,0.1425712823271138,False,False,False,False
6714,0.9398720892275902,False,False,False,False
6715,0.9845850415432811,False,False,False,False
6716,0.16679721382380241,False,False,False,False
6717,0.6081289162558029,False,False,False,False
6718,0.5129544505113007,False,False,False,False
6719,0.9157448578787095,False,False,False,False
6720,0.37338354325867473,False,False,False,False
6721,0.9576934080154231,False,False,False,False
6722,0.90397329087804,False,False,False,False
6723,0.2263975404113341,False,False,False,False
6724,0.8117740782411574,False,False,False,False
6725,0.27503755968967003,False,False,False,False
6726,0.7740240859924371,False,False,False,False
6727,0.965142117057399,False,False,False,False
6728,0.9463154273679505,False,False,False,False
6729,0.9138310894927105,False,False,False,False
6730,0.28990662821547575,False,False,False,False
6731,0.9396529207982254,False,False,False,False
6732,0.6530900663041828,False,False,False,False
6733,0.9249160178216781,False,False,False,False
6734,0.693097778846711,False,False,False,False
6735,0.6808225924932079,False,False,False,False
6736,0.02482313179857254,False,False,False,False
6737,0.9303846175891505,False,False,False,False
6738,0.14968922447813082,False,False,False,False
6739,0.3450279868426147,False,False,False,False
6740,0.5275448744971828,False,False,False,False
6741,0.26189637456473547,False,False,False,False
6742,0.723678336574694,False,False,False,False
6743,0.6047487132955909,False,False,False,False
6744,0.9789762586504105,False,False,False,False
6745,0.422905934358055,False,False,False,False
6746,0.4154091811485263,False,False,False,False
6747,0.06521566989953631,False,False,False,False
6748,0.44835775732845873,False,False,False,False
6749,0.6860656296462694,False,False,False,False
6750,0.15099313143506765,False,False,False,False
6751,0.852015516881169,False,False,False,False
6752,0.7758308035152388,False,False,False,False
6753,0.9070863269095085,False,False,False,False
6754,0.43461036073720605,False,False,False,False
6755,0.24578467649892344,False,False,False,False
6756,0.6907048130213005,False,False,False,False
6757,0.016826137012448394,False,False,False,False
6758,0.6904955512178131,False,False,False,False
6759,0.8231273174161865,False,False,False,False
6760,0.18896038421968675,False,False,False,False
6761,0.44573266335973283,False,False,False,False
6762,0.768647491917657,False,False,False,False
6763,0.9535010148281706,False,False,False,False
6764,0.7494776291225896,False,False,False,False
6765,0.6525192007526632,False,False,False,False
6766,0.1627434861049576,False,False,False,False
6767,0.3973761482659256,False,False,False,False
6768,0.7553219853344842,False,False,False,False
6769,0.4007200075476651,False,False,False,False
6770,0.3986448208534151,False,False,False,False
6771,0.8277149047454004,False,False,False,False
6772,0.3307982194647173,False,False,False,False
6773,0.2600132796528968,False,False,False,False
6774,0.7786078026260798,False,False,False,False
6775,0.7385107126866286,False,False,False,False
6776,0.6239139400947676,False,False,False,False
6777,0.9741096189805822,False,False,False,False
6778,0.17236438158439582,False,False,False,False
6779,0.09000139104508986,False,False,False,False
6780,0.39465718961289675,False,False,False,False
6781,0.3132387305034393,False,False,False,False
6782,0.672023113212752,False,False,False,False
6783,0.8502836851553842,False,False,False,False
6784,0.18964638154812463,False,False,False,False
6785,0.7138092142026506,False,False,False,False
6786,0.16252625302158075,False,False,False,False
6787,0.48794448682908387,False,False,False,False
6788,0.22344461672983884,False,False,False,False
6789,0.02754762129145616,False,False,False,False
6790,0.0018024785624685725,False,False,False,False
6791,0.04543075477876091,False,False,False,False
6792,0.5061481556405951,False,False,False,False
6793,0.6772873993643972,False,False,False,False
6794,0.5573862210106958,False,False,False,False
6795,0.40314325245089344,False,False,False,False
6796,0.9723515329399873,False,False,False,False
6797,0.9813973328321114,False,False,False,False
6798,0.7423179494179767,False,False,False,False
